id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	newExploration	safetyAccident
mp:2019-02-02_20.30.00.News.COM_ENM.GOL	GOL	2019-02-02T20:30:00.000Z	News	2.2.35	1008.2	0.179959	-0.083813	0.024797	0.000992	0.002976	0.003720	0.035211	0.001984	0.010415	0.077862	0.001488	0.016366	0.148358	0.031244	-0.000992	0.000000		0.035906	-0.001984	0.000000		-0.006943		0.019837	
mp:2019-02-02_20.30.00.Social.COM_ENM.GOL	GOL	2019-02-02T20:30:00.000Z	Social	2.2.35	2555.1	0.362863	-0.072013	0.011350	0.009589	0.004696	0.001468	0.028179	0.007436	0.019960	0.074557	0.005479	0.028766	0.148663	0.031506	-0.001174	0.001174	0.000783	0.064224	0.000783	0.002740	0.000783	-0.011154	0.001957	0.013698	
mp:2019-02-02_20.30.00.News_Social.COM_ENM.HOIL	HOIL	2019-02-02T20:30:00.000Z	News_Social	2.2.35	27.0	0.002135	0.703704									0.148148		0.250000												
mp:2019-02-02_20.30.00.News.COM_ENM.HOIL	HOIL	2019-02-02T20:30:00.000Z	News	2.2.35	15.0	0.002677	0.466667									0.266667		0.250000												
mp:2019-02-02_20.30.00.Social.COM_ENM.HOIL	HOIL	2019-02-02T20:30:00.000Z	Social	2.2.35	12.0	0.001704	1.000000											0.250000												
mp:2019-02-02_20.30.00.News_Social.COM_ENM.IRN	IRN	2019-02-02T20:30:00.000Z	News_Social	2.2.35	1299.2	0.102753	-0.284021	-0.012700	0.002309	0.018473	-0.000962	0.087746	0.006542	0.077740	0.079664	0.028094	0.007697	0.118304	-0.005388				0.021706		-0.041564		-0.020012	0.005388	0.000770	0.015394
mp:2019-02-02_20.30.00.News.COM_ENM.IRN	IRN	2019-02-02T20:30:00.000Z	News	2.2.35	753.0	0.134407	-0.359230	-0.017928	0.003984		-0.002656	0.123506	0.011952	0.077025	0.098274	0.036521	0.005312	0.099768	-0.001328				0.027888		-0.057105		-0.031873			0.026560
mp:2019-02-02_20.30.00.Social.COM_ENM.IRN	IRN	2019-02-02T20:30:00.000Z	Social	2.2.35	546.2	0.077569	-0.180337	-0.005492		0.043940	0.001373	0.038447	-0.000915	0.078726	0.054010	0.016477	0.010985	0.143858	-0.010985				0.013182		-0.020139		-0.003662	0.012816	0.001831	
mp:2019-02-02_20.30.00.News_Social.COM_ENM.JET	JET	2019-02-02T20:30:00.000Z	News_Social	2.2.35	138.0	0.010914	-0.079710	-0.057971				0.057971	0.057971		0.057971	-0.014493	0.086957	0.152174	0.057971				0.021739							
mp:2019-02-02_20.30.00.News.COM_ENM.JET	JET	2019-02-02T20:30:00.000Z	News	2.2.35	131.0	0.023383	-0.076336	-0.061069				0.061069	0.061069		0.061069	-0.015267	0.061069	0.146947	0.061069				0.022901							
mp:2019-02-02_20.30.00.Social.COM_ENM.JET	JET	2019-02-02T20:30:00.000Z	Social	2.2.35	7.0	0.000994	-0.142857										0.571429	0.250000												
mp:2019-02-02_20.30.00.News_Social.COM_ENM.LNG	LNG	2019-02-02T20:30:00.000Z	News_Social	2.2.35	151.5	0.011982	-0.039604	-0.033003	0.006601	0.013201	0.004950	0.006601	-0.026403	0.019802	0.056106	0.000000	0.006601	0.146040	0.039604	0.006601	0.006601		0.039604		0.013201		-0.052805			
mp:2019-02-02_20.30.00.News.COM_ENM.LNG	LNG	2019-02-02T20:30:00.000Z	News	2.2.35	31.0	0.005533	-0.064516	-0.064516	0.032258			0.032258	0.032258	0.064516	0.064516		0.032258	0.137097	-0.032258						0.064516		-0.129032			
mp:2019-02-02_20.30.00.Social.COM_ENM.LNG	LNG	2019-02-02T20:30:00.000Z	Social	2.2.35	120.5	0.017113	-0.033195	-0.024896		0.016598	0.006224		-0.041494	0.008299	0.053942	0.000000		0.148340	0.058091	0.008299	0.008299		0.049793				-0.033195			
mp:2019-02-02_20.30.00.News_Social.COM_ENM.NAP	NAP	2019-02-02T20:30:00.000Z	News_Social	2.2.35	0.0	0.000000																								
mp:2019-02-02_20.30.00.News.COM_ENM.NAP	NAP	2019-02-02T20:30:00.000Z	News	2.2.35	0.0	0.000000																								
mp:2019-02-02_20.30.00.Social.COM_ENM.NAP	NAP	2019-02-02T20:30:00.000Z	Social	2.2.35	0.0	0.000000																								
mp:2019-02-02_20.30.00.News_Social.COM_ENM.NGS	NGS	2019-02-02T20:30:00.000Z	News_Social	2.2.35	986.7	0.078038	-0.163170	-0.001520	0.009121	0.002027	0.005067	0.008108	-0.003040	0.025337	0.069423	0.026350	0.015202	0.139708	0.013175	0.002027	-0.003040		0.066079	-0.003040	0.017229		0.023817	0.015709	0.002027	
mp:2019-02-02_20.30.00.News.COM_ENM.NGS	NGS	2019-02-02T20:30:00.000Z	News	2.2.35	521.4	0.093067	-0.212888	-0.011507	0.017261		0.005035	0.007672	-0.011507	0.015343	0.056578	0.049866	0.017261	0.116465	0.007672	0.001918	-0.003836		0.096663	-0.001918	0.023015		0.023974	0.030687	0.003836	
mp:2019-02-02_20.30.00.Social.COM_ENM.NGS	NGS	2019-02-02T20:30:00.000Z	Social	2.2.35	465.3	0.066080	-0.107458	0.009671		0.004298	0.005104	0.008597	0.006447	0.036536	0.083817	0.000000	0.012895	0.165753	0.019342	0.002149	-0.002149		0.031807	-0.004298	0.010746		0.023641	-0.001075		
mp:2019-02-02_20.30.00.News_Social.COM_ENM.NKL	NKL	2019-02-02T20:30:00.000Z	News_Social	2.2.35	218.2	0.017257	-0.087076	0.018332	0.018332	0.004583	0.012030	0.034372	-0.025206	0.041247	0.066453	0.002291	0.011457	0.168194	-0.011457		-0.004583		0.042163	-0.004583	0.009166		-0.011457	-0.004583		
mp:2019-02-02_20.30.00.News.COM_ENM.NKL	NKL	2019-02-02T20:30:00.000Z	News	2.2.35	66.2	0.011816	-0.045317	-0.030211				0.090634	0.030211	0.030211	0.060423	-0.030211		0.146526					0.078550		0.015106					
mp:2019-02-02_20.30.00.Social.COM_ENM.NKL	NKL	2019-02-02T20:30:00.000Z	Social	2.2.35	152.0	0.021586	-0.105263	0.039474	0.026316	0.006579	0.017270	0.009868	-0.049342	0.046053	0.069079	0.016447	0.016447	0.177632	-0.016447		-0.006579		0.026316	-0.006579	0.006579		-0.016447	-0.006579		
mp:2019-02-02_20.30.00.News_Social.COM_ENM.NSEA	NSEA	2019-02-02T20:30:00.000Z	News_Social	2.2.35	22.0	0.001740	0.136364											0.181818			-0.090909						-0.045455			
mp:2019-02-02_20.30.00.News.COM_ENM.NSEA	NSEA	2019-02-02T20:30:00.000Z	News	2.2.35	22.0	0.003927	0.136364											0.181818			-0.090909						-0.045455			
mp:2019-02-02_20.30.00.Social.COM_ENM.NSEA	NSEA	2019-02-02T20:30:00.000Z	Social	2.2.35	0.0	0.000000																								
mp:2019-02-02_20.30.00.News_Social.COM_ENM.PALL	PALL	2019-02-02T20:30:00.000Z	News_Social	2.2.35	108.0	0.008542	0.064815				0.011574	0.046296	0.055556		0.046296	0.064815	0.120370	0.125000			-0.009259		0.046296				0.000000			
mp:2019-02-02_20.30.00.News.COM_ENM.PALL	PALL	2019-02-02T20:30:00.000Z	News	2.2.35	0.0	0.000000																								
mp:2019-02-02_20.30.00.Social.COM_ENM.PALL	PALL	2019-02-02T20:30:00.000Z	Social	2.2.35	108.0	0.015338	0.064815				0.011574	0.046296	0.055556		0.046296	0.064815	0.120370	0.125000			-0.009259		0.046296				0.000000			
mp:2019-02-02_20.30.00.News_Social.COM_ENM.PLAT	PLAT	2019-02-02T20:30:00.000Z	News_Social	2.2.35	209.2	0.016546	0.083652	-0.004780	0.023901	0.009560	0.001195	0.081262	-0.019120	0.023901	0.052581	0.007170	0.021511	0.148542	0.014340		-0.004780		0.043977	-0.004780						
mp:2019-02-02_20.30.00.News.COM_ENM.PLAT	PLAT	2019-02-02T20:30:00.000Z	News	2.2.35	53.0	0.009460	0.245283			0.037736	0.004717	0.094340	0.018868		0.113208	0.018868	0.018868	0.155660	0.018868				0.056604	-0.018868						
mp:2019-02-02_20.30.00.Social.COM_ENM.PLAT	PLAT	2019-02-02T20:30:00.000Z	Social	2.2.35	156.2	0.022183	0.028809	-0.006402	0.032010		0.000000	0.076825	-0.032010	0.032010	0.032010	0.003201	0.022407	0.146127	0.012804		-0.006402		0.039693							
mp:2019-02-02_20.30.00.News_Social.COM_ENM.RAREE	RAREE	2019-02-02T20:30:00.000Z	News_Social	2.2.35	25.7	0.002033	0.369650	0.155642			0.029183		-0.038911	0.038911	0.019455	0.038911	0.116732	0.265564					0.007782	-0.038911			0.019455			
mp:2019-02-02_20.30.00.News.COM_ENM.RAREE	RAREE	2019-02-02T20:30:00.000Z	News	2.2.35	0.0	0.000000																								
mp:2019-02-02_20.30.00.Social.COM_ENM.RAREE	RAREE	2019-02-02T20:30:00.000Z	Social	2.2.35	25.7	0.003650	0.369650	0.155642			0.029183		-0.038911	0.038911	0.019455	0.038911	0.116732	0.265564					0.007782	-0.038911			0.019455			
mp:2019-02-02_20.30.00.News_Social.COM_ENM.SLVR	SLVR	2019-02-02T20:30:00.000Z	News_Social	2.2.35	646.0	0.051092	0.006192	0.023220	0.010836	0.009288	0.003870	0.024768	-0.006192	0.035604	0.045666	0.008514	0.015480	0.190402	0.000000		0.023220	0.007740	0.035604		-0.001548		-0.015480	-0.003096	0.007740	
mp:2019-02-02_20.30.00.News.COM_ENM.SLVR	SLVR	2019-02-02T20:30:00.000Z	News	2.2.35	43.5	0.007765	-0.057471	0.022989			0.011494							0.094828			0.206897						-0.068966		0.022989	
mp:2019-02-02_20.30.00.Social.COM_ENM.SLVR	SLVR	2019-02-02T20:30:00.000Z	Social	2.2.35	602.5	0.085564	0.010788	0.023237	0.011618	0.009959	0.003320	0.026556	-0.006639	0.038174	0.048963	0.009129	0.016598	0.197303	0.000000		0.009959	0.008299	0.038174		-0.001660		-0.011618	-0.003320	0.006639	
mp:2019-02-02_20.30.00.News_Social.COM_ENM.STEE	STEE	2019-02-02T20:30:00.000Z	News_Social	2.2.35	537.5	0.042511	-0.125581	0.037209	0.026047	0.014884	-0.001628	0.005581	0.009302	0.040930	0.087442	0.027907	0.012093	0.196047	0.008372	0.001860	0.005581		0.042791		0.013023	0.003721	-0.008372			
mp:2019-02-02_20.30.00.News.COM_ENM.STEE	STEE	2019-02-02T20:30:00.000Z	News	2.2.35	204.0	0.036413	-0.156863	0.049020	0.029412	0.014706	-0.007966	0.014706	0.039216	0.029412	0.102941	0.009804	0.014706	0.183824	0.009804		0.014706		0.024510		0.024510	0.004902	-0.017157			
mp:2019-02-02_20.30.00.Social.COM_ENM.STEE	STEE	2019-02-02T20:30:00.000Z	Social	2.2.35	333.5	0.047362	-0.106447	0.029985	0.023988	0.014993	0.002249		-0.008996	0.047976	0.077961	0.038981	0.010495	0.203523	0.007496	0.002999	0.000000		0.053973		0.005997	0.002999	-0.002999			
mp:2019-02-02_20.30.00.News_Social.COM_ENM.URAN	URAN	2019-02-02T20:30:00.000Z	News_Social	2.2.35	172.2	0.013619	-0.092915	-0.127758			-0.000726	0.136469	0.026132	0.046458	0.066783	0.017422	0.005807	0.093351	-0.055168		0.005807		0.047619		0.023229		-0.005807	-0.011614		
mp:2019-02-02_20.30.00.News.COM_ENM.URAN	URAN	2019-02-02T20:30:00.000Z	News	2.2.35	0.0	0.000000																								
mp:2019-02-02_20.30.00.Social.COM_ENM.URAN	URAN	2019-02-02T20:30:00.000Z	Social	2.2.35	172.2	0.024455	-0.092915	-0.127758			-0.000726	0.136469	0.026132	0.046458	0.066783	0.017422	0.005807	0.093351	-0.055168		0.005807		0.047619		0.023229		-0.005807	-0.011614		
mp:2019-02-03_20.30.00.News_Social.COM_ENM.ALU	ALU	2019-02-03T20:30:00.000Z	News_Social	2.2.35	123.5	0.017037	-0.097166	0.012146	0.032389	0.008097	-0.003036		0.052632	0.040486	0.056680	0.032389	0.113360	0.167004			0.008097						0.048583		0.016194	
mp:2019-02-03_20.30.00.News.COM_ENM.ALU	ALU	2019-02-03T20:30:00.000Z	News	2.2.35	83.5	0.026356	-0.143713	-0.029940	0.023952		-0.007485		0.017964	0.047904	0.059880		0.131737	0.133234									0.071856		0.023952	
mp:2019-02-03_20.30.00.Social.COM_ENM.ALU	ALU	2019-02-03T20:30:00.000Z	Social	2.2.35	40.0	0.009802	0.000000	0.100000	0.050000	0.025000	0.006250		0.125000	0.025000	0.050000	0.100000	0.075000	0.237500			0.025000									
mp:2019-02-03_20.30.00.News_Social.COM_ENM.BIOF	BIOF	2019-02-03T20:30:00.000Z	News_Social	2.2.35	31.0	0.004277	0.032258				0.008065	0.064516	0.064516	0.000000	0.096774			0.153226								0.129032				
mp:2019-02-03_20.30.00.News.COM_ENM.BIOF	BIOF	2019-02-03T20:30:00.000Z	News	2.2.35	14.0	0.004419	0.142857				0.017857				0.214286			0.250000												
mp:2019-02-03_20.30.00.Social.COM_ENM.BIOF	BIOF	2019-02-03T20:30:00.000Z	Social	2.2.35	17.0	0.004166	-0.058824					0.117647	0.117647	0.000000				0.073529								0.235294				
mp:2019-02-03_20.30.00.News_Social.COM_ENM.COA	COA	2019-02-03T20:30:00.000Z	News_Social	2.2.35	367.2	0.050657	-0.127996	0.000000	0.021786	0.004085	0.008851	0.125272	0.035403	0.065359	0.062636	0.001362	0.016340	0.163943			0.002723		0.019608		0.005447		0.016340		0.005447	
mp:2019-02-03_20.30.00.News.COM_ENM.COA	COA	2019-02-03T20:30:00.000Z	News	2.2.35	210.0	0.066284	-0.052381	0.019048	0.038095	0.009524	0.009524	0.171429	-0.009524	0.100000	0.052381	-0.019048	0.019048	0.140476					0.004762		0.009524		0.019048		0.009524	
mp:2019-02-03_20.30.00.Social.COM_ENM.COA	COA	2019-02-03T20:30:00.000Z	Social	2.2.35	157.2	0.038524	-0.229008	-0.025445		-0.003181	0.007952	0.063613	0.095420	0.019084	0.076336	0.028626	0.012723	0.195293			0.006361		0.039440				0.012723			
mp:2019-02-03_20.30.00.News_Social.COM_ENM.CPPR	CPPR	2019-02-03T20:30:00.000Z	News_Social	2.2.35	193.2	0.026653	-0.069876	0.020704		0.005176	-0.004529		-0.010352	0.051760	0.087992	0.036232	0.010352	0.208075	0.005176		0.010352		0.016563		0.005176		0.020704			
mp:2019-02-03_20.30.00.News.COM_ENM.CPPR	CPPR	2019-02-03T20:30:00.000Z	News	2.2.35	59.2	0.018686	-0.050676				0.008446			0.101351	0.050676	0.118243		0.163851					0.020270				0.118243			
mp:2019-02-03_20.30.00.Social.COM_ENM.CPPR	CPPR	2019-02-03T20:30:00.000Z	Social	2.2.35	134.0	0.032838	-0.078358	0.029851		0.007463	-0.010261		-0.014925	0.029851	0.104478	0.000000	0.014925	0.227612	0.007463		0.014925		0.014925		0.007463		-0.022388			
mp:2019-02-03_20.30.00.News_Social.COM_ENM.CRU	CRU	2019-02-03T20:30:00.000Z	News_Social	2.2.35	1554.7	0.214477	-0.199717	-0.014151	0.010613	0.002573	0.009729	0.018653	-0.013507	0.026372	0.087477	0.006111	0.010613	0.148228	0.002894	0.000643	0.006432	-0.001286	0.045153	-0.002573	0.002573		-0.008362	-0.001286	0.001286	
mp:2019-02-03_20.30.00.News.COM_ENM.CRU	CRU	2019-02-03T20:30:00.000Z	News	2.2.35	1114.7	0.351840	-0.208576	-0.010765	0.013905	0.003588	0.006728	0.023325	-0.008522	0.034090	0.083431	0.000897	0.008074	0.142034	0.004486	0.000897	0.005383		0.052211	-0.001794	0.000897		-0.007177	-0.001794	0.001794	
mp:2019-02-03_20.30.00.Social.COM_ENM.CRU	CRU	2019-02-03T20:30:00.000Z	Social	2.2.35	440.0	0.107827	-0.177273	-0.022727	0.002273		0.017330	0.006818	-0.026136	0.006818	0.097727	0.019318	0.017045	0.163920	-0.001136		0.009091	-0.004545	0.027273	-0.004545	0.006818		-0.011364			
mp:2019-02-03_20.30.00.News_Social.COM_ENM.BIOETH	BIOETH	2019-02-03T20:30:00.000Z	News_Social	2.2.35	57.5	0.007932	0.008696	0.069565			0.013043		0.017391	0.034783	0.017391	0.017391	0.034783	0.171739			-0.017391		0.104348		0.017391					
mp:2019-02-03_20.30.00.News.COM_ENM.BIOETH	BIOETH	2019-02-03T20:30:00.000Z	News	2.2.35	2.0	0.000631	-1.000000											0.250000												
mp:2019-02-03_20.30.00.Social.COM_ENM.BIOETH	BIOETH	2019-02-03T20:30:00.000Z	Social	2.2.35	55.5	0.013601	0.045045	0.072072			0.013514		0.018018	0.036036	0.018018	0.018018	0.036036	0.168919			-0.018018		0.108108		0.018018					
mp:2019-02-03_20.30.00.News_Social.COM_ENM.MOG	MOG	2019-02-03T20:30:00.000Z	News_Social	2.2.35	183.6	0.025328	-0.103486	0.008170				0.005447	0.049020	0.021786	0.038126	-0.002723	0.005447	0.107707	-0.032680		0.051743	0.002723	0.021242		0.027233		-0.043573	-0.005447		
mp:2019-02-03_20.30.00.News.COM_ENM.MOG	MOG	2019-02-03T20:30:00.000Z	News	2.2.35	99.0	0.031248	0.040404	0.010101					0.075758		0.055556	0.030303		0.113636	-0.030303		0.090909		0.010101		0.040404		-0.060606	-0.010101		
mp:2019-02-03_20.30.00.Social.COM_ENM.MOG	MOG	2019-02-03T20:30:00.000Z	Social	2.2.35	84.6	0.020732	-0.271868	0.005910				0.011820	0.017730	0.047281	0.017730	-0.041371	0.011820	0.100768	-0.035461		0.005910	0.005910	0.034279		0.011820		-0.023641			
mp:2019-02-03_20.30.00.News_Social.COM_ENM.GOL	GOL	2019-02-03T20:30:00.000Z	News_Social	2.2.35	2192.4	0.302450	-0.068190	0.017789	0.006842	0.006614	-0.001197	0.025543	0.002053	0.026911	0.057471	0.019157	0.018929	0.156210	0.024402	0.001368	0.015052	0.000000	0.054370	-0.001368	0.001368		0.000912	-0.003649	0.003421	
mp:2019-02-03_20.30.00.News.COM_ENM.GOL	GOL	2019-02-03T20:30:00.000Z	News	2.2.35	721.5	0.227732	-0.058905	0.013860	0.008316	0.003465	-0.003812	0.028413	0.015246	0.019404	0.037422	0.002772	0.010395	0.151421	0.032571	0.001386	0.018018	-0.001386	0.037422		0.001386		0.014553	0.000000	0.004158	
mp:2019-02-03_20.30.00.Social.COM_ENM.GOL	GOL	2019-02-03T20:30:00.000Z	Social	2.2.35	1470.9	0.360462	-0.072745	0.019716	0.006119	0.008158	0.000085	0.024135	-0.004419	0.030594	0.067306	0.027194	0.023115	0.158559	0.020396	0.001360	0.013597	0.000680	0.062683	-0.002040	0.001360		-0.005779	-0.005439	0.003059	
mp:2019-02-03_20.30.00.News_Social.COM_ENM.HOIL	HOIL	2019-02-03T20:30:00.000Z	News_Social	2.2.35	0.0	0.000000																								
mp:2019-02-03_20.30.00.News.COM_ENM.HOIL	HOIL	2019-02-03T20:30:00.000Z	News	2.2.35	0.0	0.000000																								
mp:2019-02-03_20.30.00.Social.COM_ENM.HOIL	HOIL	2019-02-03T20:30:00.000Z	Social	2.2.35	0.0	0.000000																								
mp:2019-02-03_20.30.00.News_Social.COM_ENM.IRN	IRN	2019-02-03T20:30:00.000Z	News_Social	2.2.35	883.0	0.121813	-0.228199	-0.000566			0.010759	0.052095	-0.011891	0.064553	0.079275	0.002265	0.009060	0.125425	-0.001133	-0.003398	-0.004530		0.019253		-0.066818		-0.026614	0.006229		0.040770
mp:2019-02-03_20.30.00.News.COM_ENM.IRN	IRN	2019-02-03T20:30:00.000Z	News	2.2.35	332.5	0.104949	-0.258647	-0.030075				0.075188	-0.012030	0.063158	0.109774	0.000000	0.009023	0.092857					0.006015		-0.099248		-0.043609	-0.001504		0.060150
mp:2019-02-03_20.30.00.Social.COM_ENM.IRN	IRN	2019-02-03T20:30:00.000Z	Social	2.2.35	550.5	0.134907	-0.209809	0.017257			0.017257	0.038147	-0.011807	0.065395	0.060854	0.003633	0.009083	0.145095	-0.001817	-0.005450	-0.007266		0.027248		-0.047230		-0.016349	0.010899		0.029064
mp:2019-02-03_20.30.00.News_Social.COM_ENM.JET	JET	2019-02-03T20:30:00.000Z	News_Social	2.2.35	8.0	0.001104	0.875000							0.125000				0.250000												
mp:2019-02-03_20.30.00.News.COM_ENM.JET	JET	2019-02-03T20:30:00.000Z	News	2.2.35	0.0	0.000000																								
mp:2019-02-03_20.30.00.Social.COM_ENM.JET	JET	2019-02-03T20:30:00.000Z	Social	2.2.35	8.0	0.001960	0.875000							0.125000				0.250000												
mp:2019-02-03_20.30.00.News_Social.COM_ENM.LNG	LNG	2019-02-03T20:30:00.000Z	News_Social	2.2.35	35.0	0.004828	0.200000				0.028571	0.028571	0.028571		0.142857		0.000000	0.178571							0.085714					
mp:2019-02-03_20.30.00.News.COM_ENM.LNG	LNG	2019-02-03T20:30:00.000Z	News	2.2.35	6.0	0.001894	0.000000											0.083333							0.333333					
mp:2019-02-03_20.30.00.Social.COM_ENM.LNG	LNG	2019-02-03T20:30:00.000Z	Social	2.2.35	29.0	0.007107	0.241379				0.034483	0.034483	0.034483		0.172414		0.000000	0.198276							0.034483					
mp:2019-02-03_20.30.00.News_Social.COM_ENM.NAP	NAP	2019-02-03T20:30:00.000Z	News_Social	2.2.35	15.0	0.002069	0.300000	-0.100000						0.200000		0.200000		0.175000					-0.100000							
mp:2019-02-03_20.30.00.News.COM_ENM.NAP	NAP	2019-02-03T20:30:00.000Z	News	2.2.35	15.0	0.004735	0.300000	-0.100000						0.200000		0.200000		0.175000					-0.100000							
mp:2019-02-03_20.30.00.Social.COM_ENM.NAP	NAP	2019-02-03T20:30:00.000Z	Social	2.2.35	0.0	0.000000																								
mp:2019-02-03_20.30.00.News_Social.COM_ENM.NGS	NGS	2019-02-03T20:30:00.000Z	News_Social	2.2.35	309.2	0.042655	-0.008085	0.038810	0.048512		0.005660	0.003234	-0.009702	0.009702	0.043661	0.022639	0.016171	0.092335			-0.003234		0.047865		0.012937		0.016171	0.006468	0.003234	
mp:2019-02-03_20.30.00.News.COM_ENM.NGS	NGS	2019-02-03T20:30:00.000Z	News	2.2.35	192.5	0.060760	-0.028571	0.057143	0.072727		0.002597		-0.031169		0.036364	0.025974	0.020779	0.082468					0.046753		0.015584		0.005195	0.010390	0.005195	
mp:2019-02-03_20.30.00.Social.COM_ENM.NGS	NGS	2019-02-03T20:30:00.000Z	Social	2.2.35	116.7	0.028599	0.025707	0.008569	0.008569		0.010711	0.008569	0.025707	0.025707	0.055698	0.017138	0.008569	0.108612			-0.008569		0.049700		0.008569		0.034276			
mp:2019-02-03_20.30.00.News_Social.COM_ENM.NKL	NKL	2019-02-03T20:30:00.000Z	News_Social	2.2.35	65.5	0.009036	0.198473	0.183206		0.030534	0.015267		-0.076336	-0.015267	0.015267	0.076336	0.106870	0.215649					0.022901				0.015267		0.015267	
mp:2019-02-03_20.30.00.News.COM_ENM.NKL	NKL	2019-02-03T20:30:00.000Z	News	2.2.35	3.0	0.000947	0.000000									0.666667		0.083333					0.333333							
mp:2019-02-03_20.30.00.Social.COM_ENM.NKL	NKL	2019-02-03T20:30:00.000Z	Social	2.2.35	62.5	0.015316	0.208000	0.192000		0.032000	0.016000		-0.080000	-0.016000	0.016000	0.048000	0.112000	0.222000					0.008000				0.016000		0.016000	
mp:2019-02-03_20.30.00.News_Social.COM_ENM.NSEA	NSEA	2019-02-03T20:30:00.000Z	News_Social	2.2.35	39.5	0.005449	-0.215190		0.012658				0.012658					0.167722												
mp:2019-02-03_20.30.00.News.COM_ENM.NSEA	NSEA	2019-02-03T20:30:00.000Z	News	2.2.35	38.0	0.011994	-0.197368		0.013158									0.184211												
mp:2019-02-03_20.30.00.Social.COM_ENM.NSEA	NSEA	2019-02-03T20:30:00.000Z	Social	2.2.35	1.5	0.000368	-0.666667						0.333333					-0.250000												
mp:2019-02-03_20.30.00.News_Social.COM_ENM.PALL	PALL	2019-02-03T20:30:00.000Z	News_Social	2.2.35	46.0	0.006346	-0.065217				0.054348	0.043478	-0.021739	0.043478	0.065217		0.021739	0.168478	0.021739				0.021739		0.021739		0.021739			
mp:2019-02-03_20.30.00.News.COM_ENM.PALL	PALL	2019-02-03T20:30:00.000Z	News	2.2.35	21.0	0.006628	0.142857				0.119048			0.047619	0.047619		0.047619	0.190476					0.047619		0.047619		-0.047619			
mp:2019-02-03_20.30.00.Social.COM_ENM.PALL	PALL	2019-02-03T20:30:00.000Z	Social	2.2.35	25.0	0.006127	-0.240000					0.080000	-0.040000	0.040000	0.080000			0.150000	0.040000								0.080000			
mp:2019-02-03_20.30.00.News_Social.COM_ENM.PLAT	PLAT	2019-02-03T20:30:00.000Z	News_Social	2.2.35	162.8	0.022459	0.030713	-0.012285		0.006143	0.006143	0.012285	-0.009214	0.021499	0.052211	0.003071	0.003071	0.187961	0.015356	0.012285	0.018428		-0.002457	0.012285			-0.012285			
mp:2019-02-03_20.30.00.News.COM_ENM.PLAT	PLAT	2019-02-03T20:30:00.000Z	News	2.2.35	53.8	0.016981	-0.018587	0.018587					-0.027881	0.046468	0.065056		0.009294	0.210967	-0.009294		0.037175		0.001859							
mp:2019-02-03_20.30.00.Social.COM_ENM.PLAT	PLAT	2019-02-03T20:30:00.000Z	Social	2.2.35	109.0	0.026712	0.055046	-0.027523		0.009174	0.009174	0.018349	0.000000	0.009174	0.045872	0.004587		0.176606	0.027523	0.018349	0.009174		-0.004587	0.018349			-0.018349			
mp:2019-02-03_20.30.00.News_Social.COM_ENM.RAREE	RAREE	2019-02-03T20:30:00.000Z	News_Social	2.2.35	88.0	0.012140	0.181818	0.068182					0.085227	0.028409	0.102273	0.028409	0.005682	0.235795					0.022727						0.011364	
mp:2019-02-03_20.30.00.News.COM_ENM.RAREE	RAREE	2019-02-03T20:30:00.000Z	News	2.2.35	51.0	0.016097	0.176471						0.137255		0.137255			0.230392					0.039216							
mp:2019-02-03_20.30.00.Social.COM_ENM.RAREE	RAREE	2019-02-03T20:30:00.000Z	Social	2.2.35	37.0	0.009067	0.189189	0.162162					0.013514	0.067568	0.054054	0.067568	0.013514	0.243243											0.027027	
