amerTimestamp	apacTimestamp	emeaTimestamp	id	assetClass	assetCodes	assetId	assetName	brokerAction	firstMentionSentence	priceTargetIndicator	relevance	sentimentClass	sentimentNegative	sentimentNeutral	sentimentPositive	sentimentWordCount	windows	noveltyCountValues	volumeCountValues	linkedIdPositions	linkedIdValues
2019-01-02T09:01:17.462Z	2019-01-02T09:01:17.507Z	2019-01-02T09:01:17.390Z	tr:HKS56k5CG_1901026hrag2i1E80a/CKB2fgCDnvJSgKcTwvrEixV2N	CMPNY	P:5054884370 R:8436.HK	5054884370	Takbo Group Holdings Ltd	UNDEFINED	1	UNDEFINED	1.0	0	0.178962	0.609935	0.211103	47	12H 24H 3D 5D 7D	1 1 1 1 1	1 1 3 3 3	0	tr:HKS56k5CG_1901022Vhk6uyCDv/o04ojotYW3zquYuWzbDy79yyHqb
2019-01-02T09:01:21.899Z	2019-01-02T09:01:21.945Z	2019-01-02T09:01:21.843Z	tr:HKS3cDdJz_1901026xVEdemKASM/BPZd69aPC9nKCpNEOFGjdTqYC7	CMPNY	P:5066537327 R:8259.HK	5066537327	Hon Corporation Ltd	UNDEFINED	1	UNDEFINED	1.0	0	0.179248	0.609412	0.21134	46	12H 24H 3D 5D 7D	1 1 1 1 1	1 1 1 1 1	0	tr:HKS3cDdJz_1901022o1HxUjv2eZYtSxKwwVG2Nio/M6Fpa+JkW4/S2
2019-01-02T09:01:23.087Z	2019-01-02T09:01:23.148Z	2019-01-02T09:01:23.015Z	tr:FWN1Z1016_1901021saWxbHkJs8K+X0Z0+lunv9/9WYZFPEHSHQq95	CMPNY	P:5000040691 R:DOB.MI	5000040691	doBank SpA	UNDEFINED	0	UNDEFINED	1.0	1	0.0286312	0.117708	0.85366	21	12H 24H 3D 5D 7D	0 0 0 0 0	2 2 8 8 13		
2019-01-02T09:01:30.118Z	2019-01-02T09:01:30.179Z	2019-01-02T09:01:30.093Z	tr:HKS6c8w1g_1901022D/ScaQMJaD/Dk4670Ew57Oct71dUwuXkZly+Q	CMPNY	P:5056439027 R:2227.HK	5056439027	Solis Holdings Ltd	UNDEFINED	1	UNDEFINED	1.0	0	0.174435	0.611959	0.213606	37	12H 24H 3D 5D 7D	0 0 0 0 0	0 0 0 0 0		
2019-01-02T09:01:30.493Z	2019-01-02T09:01:30.554Z	2019-01-02T09:01:30.453Z	tr:HKS8KKLQ8_1901022LSC+wrzCWmxLv5OvVlu6GgyEJPukjgGLlSdrl	CMPNY	P:5061949521 R:1653.HK	5061949521	MOS House Group Ltd	UNDEFINED	1	UNDEFINED	1.0	0	0.155804	0.615216	0.228981	18	12H 24H 3D 5D 7D	2 2 2 2 2	2 2 2 2 2	0 1	tr:HKSbYS979_1901026w+PVlm2rNh02pfZODbPbLNGJHqzJWECUgv+KP tr:HKSbYS979_1901022dEg7ynYSeLRgfKl2/6a820uZLAX6MdwoUL+HW
2019-01-02T09:01:30.946Z	2019-01-02T09:01:31.007Z	2019-01-02T09:01:30.890Z	tr:HKS52chVy_1901022SmDmgxCia+NH/zYTCm6OS+ddq89yTOFOWQduK	CMPNY	P:4295871959 R:8306.HK	4295871959	China Nonferrous Metals Co Ltd	UNDEFINED	1	UNDEFINED	1.0	0	0.169872	0.619504	0.210624	39	12H 24H 3D 5D 7D	0 0 0 0 0	0 0 0 0 0		
2019-01-02T09:01:31.165Z	2019-01-02T09:01:31.195Z	2019-01-02T09:01:31.078Z	tr:HKS4VhKsd_1901022WOEOX9yAqD9GQA34W/GBU5zR3fEGmqeiqkp4s	CMPNY	P:4296540162	4296540162	Societe Generale Acceptance NV	UNDEFINED	0	UNDEFINED	0.333333	0	0.0172522	0.879258	0.10349	48	12H 24H 3D 5D 7D	0 0 0 0 0	16 16 22 26 42		
2019-01-02T09:01:31.587Z	2019-01-02T09:01:31.663Z	2019-01-02T09:01:31.523Z	tr:HKS1jmy7Q_1901026RRoXT+djz5Ev1n6StDB1YK0Qx/+cC0OLTGcBz	CMPNY	P:5000069299 R:2016.HK R:4610.HK	5000069299	China Zheshang Bank Co Ltd	UNDEFINED	1	UNDEFINED	1.0	0	0.17835	0.610953	0.210698	48	12H 24H 3D 5D 7D	1 1 1 1 1	1 1 1 1 1	0	tr:HKS1jmy7Q_1901022GHd6I/nYFPIOP7rTslKU9KWtpYs/HaaVidHwQ
2019-01-02T09:01:31.665Z	2019-01-02T09:01:31.757Z	2019-01-02T09:01:31.601Z	tr:HKS5rs2Tm_1901022v5poisrd1a4S6tpANU/yD06OyYAxCr/Z4i/D2	CMPNY	P:5052129789 R:1962.HK	5052129789	Evergreen Products Group Ltd	UNDEFINED	0	UNDEFINED	1.0	0	0.173031	0.614365	0.212603	38	12H 24H 3D 5D 7D	0 0 0 0 0	0 0 0 0 6		
2019-01-02T09:01:31.712Z	2019-01-02T09:01:31.788Z	2019-01-02T09:01:31.633Z	tr:HKS4Px7b__19010224Zy8g5Z7VaWlD4m38jbrNOw94910Lxo1kxVQH	CMPNY	P:4295871123 R:0363.HK R:SGHIY.PK	4295871123	Shanghai Industrial Holdings Ltd	UNDEFINED	1	UNDEFINED	1.0	0	0.173031	0.614365	0.212603	38	12H 24H 3D 5D 7D	0 0 0 0 0	2 2 2 2 2		
